    34 4.034E+03 2.822E+00  (  27)   9.335E-03   5.088E-04  < 13505- 1|  23> [   0 -   0]
    34 4.064E+03 6.195E-01  (  20)   5.981E-03   7.004E-04  < 13505- 1|  22> [   0 -   0]
    34 4.082E+03 2.387E+00  (  26)   4.850E-03   1.135E-03  < 16248- 1|  23> [   0 -   0]
    35 4.112E+03 6.853E+00  (  31)   8.569E-02   2.527E-02  < 16248- 1|  14> [   0 -   0]
    35 4.146E+03 9.219E-01  (  22)   2.367E-02   7.606E-04  < 16248- 1|  23> [   0 -   0]
    35 4.177E+03 5.870E-01  (  20)   8.149E-03   2.777E-04  < 33581- 1|  22> [   0 -   0]
    35 4.210E+03 2.808E-01  (  17)   3.354E-03   3.410E-04  < 13505- 1|  23> [   0 -   0]
    35 4.231E+03 1.655E-01  (  15)   1.511E-03   1.660E-05  < 39605- 1|  22> [   0 -   0]
    36 4.252E+03 6.318E+00  (  30)   8.481E-02   2.836E-02  < 16248- 1|  15> [   0 -   0]
    36 4.291E+03 5.975E-01  (  20)   2.425E-02   1.096E-03  < 13505- 1|  22> [   0 -   0]
    36 4.319E+03 1.439E+00  (  24)   8.237E-03   5.934E-04  < 13505- 1|  24> [   0 -   0]
    36 4.354E+03 5.037E-01  (  19)   5.980E-03   5.966E-04  < 16248- 1|  21> [   0 -   0]
    36 4.375E+03 1.973E+00  (  25)   4.569E-03   9.181E-04  < 16248- 1|  23> [   0 -   0]
    37 4.396E+03 6.457E+00  (  30)   8.616E-02   2.331E-02  < 13505- 1|  14> [   0 -   0]
    37 4.427E+03 3.771E+00  (  28)   2.427E-02   2.131E-03  < 13505- 1|  23> [   0 -   0]
    37 4.460E+03 8.098E-01  (  21)   1.057E-02   6.328E-04  < 13505- 1|  23> [   0 -   0]
    37 4.476E+03 2.406E+00  (  26)   5.982E-03   9.530E-04  < 16248- 1|  23> [   0 -   0]
    37 4.507E+03 6.094E-01  (  20)   5.245E-03   8.695E-04  < 13505- 1|  23> [   0 -   0]
    38 4.530E+03 7.212E+00  (  31)   8.611E-02   2.621E-02  < 13505- 1|  21> [   0 -   0]
    38 4.570E+03 8.270E-01  (  22)   2.513E-02   1.530E-03  < 13505- 1|  22> [   0 -   0]
    38 4.591E+03 2.128E+00  (  26)   1.020E-02   7.072E-04  <  1457- 1|  22> [   0 -   0]
    38 4.622E+03 6.969E-01  (  21)   5.631E-03   8.761E-04  < 13505- 1|  22> [   0 -   0]
    38 4.649E+03 1.094E+00  (  23)   3.587E-03   6.600E-04  < 13505- 1|  23> [   0 -   0]
    39 4.676E+03 6.174E+00  (  30)   8.580E-02   1.946E-02  < 13505- 1|  15> [   0 -   0]
    39 4.705E+03 1.902E+00  (  25)   2.452E-02   1.374E-03  < 16248- 1|  23> [   0 -   0]
    39 4.741E+03 5.531E-01  (  20)   1.017E-02   8.031E-04  < 13505- 1|  23> [   0 -   0]
    39 4.764E+03 2.241E+00  (  26)   4.872E-03   6.658E-04  < 13505- 1|  24> [   0 -   0]
    39 4.792E+03 6.424E-01  (  20)   4.600E-03   5.759E-04  < 13505- 1|  22> [   0 -   0]
    40 4.814E+03 7.155E+00  (  31)   8.408E-02   2.322E-02  < 16248- 1|  21> [   0 -   0]
    40 4.853E+03 7.835E-01  (  21)   2.605E-02   1.546E-03  < 13505- 1|  23> [   0 -   0]
    40 4.880E+03 1.997E+00  (  25)   1.029E-02   2.841E-04  < 13505- 1|  23> [   0 -   0]
    40 4.912E+03 5.403E-01  (  20)   5.948E-03   3.606E-04  < 16248- 1|  21> [   0 -   0]
    40 4.929E+03 1.631E+00  (  25)   4.291E-03   7.219E-04  < 16248- 1|  23> [   0 -   0]
    41 4.956E+03 5.838E+00  (  30)   8.523E-02   1.747E-02  < 16248- 1|  15> [   0 -   0]
    41 4.996E+03 9.791E-01  (  22)   2.456E-02   1.840E-03  < 16248- 1|  23> [   0 -   0]
    41 5.026E+03 5.410E-01  (  20)   9.068E-03   5.563E-04  < 16248- 1|  22> [   0 -   0]
    41 5.056E+03 3.877E-01  (  18)   3.857E-03   2.801E-04  < 16248- 1|  22> [   0 -   0]
    41 5.077E+03 1.441E-01  (  14)   1.808E-03   1.102E-05  < 33581- 1|  22> [   0 -   0]
    42 5.101E+03 5.410E+00  (  30)   8.360E-02   1.981E-02  < 16248- 1|  17> [   0 -   0]
    42 5.138E+03 6.411E-01  (  20)   2.476E-02   1.309E-03  < 13505- 1|  23> [   0 -   0]
    42 5.163E+03 1.503E+00  (  24)   9.441E-03   4.042E-04  < 13505- 1|  24> [   0 -   0]
    42 5.195E+03 5.855E-01  (  20)   6.935E-03   5.549E-04  < 16248- 1|  21> [   0 -   0]
    42 5.216E+03 2.203E+00  (  26)   5.072E-03   8.701E-04  < 16248- 1|  23> [   0 -   0]
    43 5.240E+03 5.416E+00  (  30)   8.720E-02   1.427E-02  < 13505- 1|  15> [   0 -   0]
    43 5.267E+03 5.304E+00  (  30)   2.574E-02   1.904E-03  < 13505- 1|  24> [   0 -   0]
    43 5.299E+03 1.046E+00  (  23)   1.258E-02   6.746E-04  < 13505- 1|  23> [   0 -   0]
    43 5.316E+03 3.097E+00  (  27)   7.134E-03   9.356E-04  < 16248- 1|  22> [   0 -   0]
    43 5.348E+03 7.716E-01  (  21)   6.237E-03   8.509E-04  < 13505- 1|  23> [   0 -   0]
    44 5.371E+03 6.123E+00  (  30)   8.602E-02   1.867E-02  < 13505- 1|  20> [   0 -   0]
    44 5.402E+03 7.685E-01  (  21)   2.765E-02   1.362E-03  < 16248- 1|  22> [   0 -   0]
    44 5.421E+03 3.003E+00  (  27)   1.261E-02   5.787E-04  < 16248- 1|  22> [   0 -   0]
    44 5.452E+03 8.715E-01  (  22)   7.355E-03   7.887E-04  < 33581- 1|  22> [   0 -   0]
    44 5.477E+03 1.052E+00  (  23)   4.440E-03   5.482E-04  < 13505- 1|  22> [   0 -   0]
    45 5.500E+03 5.080E+00  (  29)   8.790E-02   1.270E-02  < 13505- 1|  15> [   0 -   0]
    45 5.520E+03 5.619E+00  (  30)   2.557E-02   2.212E-03  < 16248- 1|  23> [   0 -   0]
    45 5.553E+03 6.576E-01  (  21)   1.166E-02   1.114E-03  < 13505- 1|  24> [   0 -   0]
    45 5.569E+03 2.923E+00  (  27)   7.109E-03   2.670E-04  < 13505- 1|  23> [   0 -   0]
    45 5.591E+03 6.011E-01  (  20)   4.528E-03   3.757E-04  < 16248- 1|  22> [   0 -   0]
    46 5.610E+03 6.313E+00  (  30)   8.504E-02   1.548E-02  < 16248- 1|  22> [   0 -   0]
    46 5.645E+03 7.590E-01  (  21)   2.549E-02   1.752E-03  < 13505- 1|  24> [   0 -   0]
    46 5.664E+03 5.545E+00  (  30)   1.130E-02   4.268E-04  < 13505- 1|  23> [   0 -   0]
    46 5.696E+03 9.839E-01  (  22)   8.394E-03   6.301E-04  < 13505- 1|  23> [   0 -   0]
    46 5.714E+03 4.008E+00  (  28)   6.758E-03   1.087E-03  < 16248- 1|  22> [   0 -   0]
    47 5.742E+03 4.718E+00  (  29)   8.513E-02   1.003E-02  < 16248- 1|  17> [   0 -   0]
